DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Beverages,Juices,149926,https://www.walmart.com/ip/Mott-s-100-Original-Apple-Juice-64-fl-oz-bottle/10535469?fulfillmentIntent=Pickup,"Mott's 100% Original Apple Juice, 64 fl oz bottle",Mott's,3.44,64,16368942,41,C,4,6,6,7
Beverages,Juices,141280,https://www.walmart.com/ip/Ocean-Spray-No-Sugar-Added-Cranberry-100-Juice-64-fl-oz/577536077?fulfillmentIntent=Pickup,"Ocean Spray No Sugar Added Cranberry 100% Juice, 64 fl oz",Ocean Spray,3.84,64,16220524,41,C,4,20,10,7
Beverages,Juices,143246,https://www.walmart.com/ip/Great-Value-White-Cranberry-Strawberry-Juice-Cocktail-64-fl-oz/130303442?fulfillmentIntent=Pickup,"Great Value White Cranberry Strawberry Juice Cocktail, 64 fl oz",Great Value,2.54,64,16253346,41,C,2,6,6,7
Beverages,Juices,139228,https://www.walmart.com/ip/Dole-100-Pineapple-Juice-All-Natural-Canned-Pineapple-Juice-46-fl-oz/527621123?fulfillmentIntent=Pickup,"Dole 100% Pineapple Juice, All Natural Canned Pineapple Juice, 46 fl oz",Dole,4.12,46,16185105,41,C,4,8,8,7
Beverages,Juices,149384,https://www.walmart.com/ip/Minute-Maid-Orange-Juice-Fruit-Juice-Drink-59-fl-oz/22176379?fulfillmentIntent=Pickup,"Minute Maid Orange Juice, Fruit Juice Drink, 59 fl oz",Minute Maid,3.18,59,16357984,41,C,2,4,4,7
Beverages,Juices,140833,https://www.walmart.com/ip/Capri-Sun-Roarin-Waters-Tropical-Tide-Naturally-Flavored-Water-Beverage-10-ct-Box-6-fl-oz-Pouches/13908713?fulfillmentIntent=Pickup,"Capri Sun Roarin' Waters Tropical Tide Naturally Flavored Water Beverage, 10 ct Box, 6 fl oz Pouches",Capri Sun,2.98,6,16218059,41,C,1,13,3,7
Beverages,Juices,141174,https://www.walmart.com/ip/Minute-Maid-Tropical-Punch-Carton-59-fl-oz/24033906?fulfillmentIntent=Pickup,"Minute Maid Tropical Punch Carton, 59 fl oz",Minute Maid,1.68,59,16219252,41,C,6,14,4,5
Beverages,Juices,144836,https://www.walmart.com/ip/Great-Value-Cranberry-Mango-Juice-Cocktail-64-fl-oz/148498823?fulfillmentIntent=Pickup,"Great Value Cranberry Mango Juice Cocktail, 64 fl oz",Great Value,2.54,64,16287886,41,C,2,16,6,7
Beverages,Juices,142028,https://www.walmart.com/ip/Alo-Original-Exposed-Aloe-Vera-Juice-Drink-with-Honey-16-9-Fl-Oz/134351172?fulfillmentIntent=Pickup,"Alo Original Exposed, Aloe Vera Juice Drink with Honey, 16.9 Fl Oz.",Alo,1.98,16.9,16232335,41,C,2,8,8,7
Beverages,Juices,146936,https://www.walmart.com/ip/Great-Value-Pulp-Free-Orange-Juice-12-fl-oz-Frozen/14574718?fulfillmentIntent=Pickup,"Great Value Pulp Free Orange Juice, 12 fl oz (Frozen)",Great Value,1.5,12,16326832,41,C,2,16,6,8
