DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Bakery & Bread,Cookies & Brownies,227282,https://www.walmart.com/ip/Freshness-Guaranteed-Strawberry-Parfait-22-oz/185491918?fulfillmentIntent=Pickup,"Freshness Guaranteed Strawberry Parfait, 22 oz",Freshness Guaranteed,7.98,22,16380609,10,C,6,20,10,8
Bakery & Bread,Cookies & Brownies,225471,https://www.walmart.com/ip/Marketside-Cream-Cheese-Frosted-Snickerdoodle-Cookies-10-8-oz-8-Count/818840780?fulfillmentIntent=Pickup,"Marketside Cream Cheese Frosted Snickerdoodle Cookies, 10.8 oz, 8 Count",Marketside,4.48,10.8,16369383,10,C,1,9,9,3
Bakery & Bread,Cookies & Brownies,225772,https://www.walmart.com/ip/Marketside-Decadent-Oatmeal-Raisin-Cookies-13-5-oz-6-Count/979520466?fulfillmentIntent=Pickup,"Marketside Decadent Oatmeal Raisin Cookies, 13.5 oz, 6 Count",Marketside,4.98,13.5,16370156,10,C,2,10,10,1
Bakery & Bread,Cookies & Brownies,228020,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Parfait-22-oz/804474595?fulfillmentIntent=Pickup,"Freshness Guaranteed Chocolate Parfait, 22 oz",Freshness Guaranteed,7.98,22,16685936,10,C,6,18,8,7
Bakery & Bread,Cookies & Brownies,225608,https://www.walmart.com/ip/Freshness-Guaranteed-Frosted-Sugar-Cookies-27-oz-20-Count/107911785?fulfillmentIntent=Pickup,"Freshness Guaranteed Frosted Sugar Cookies, 27 oz, 20 Count",Freshness Guaranteed,5.94,27,16369765,10,C,6,6,6,7
Bakery & Bread,Cookies & Brownies,226417,https://www.walmart.com/ip/Freshness-Guaranteed-Strawberry-Parfait-22-oz/185491918?fulfillmentIntent=Pickup,"Freshness Guaranteed Strawberry Parfait, 22 oz",Freshness Guaranteed,7.98,22,16375155,10,C,5,15,5,8
Bakery & Bread,Cookies & Brownies,225483,https://www.walmart.com/ip/Freshness-Guaranteed-Snickerdoodle-Cookies-11-oz-12-Count/865834016?fulfillmentIntent=Pickup,"Freshness Guaranteed Snickerdoodle Cookies, 11 oz, 12 Count",Freshness Guaranteed,2.58,11,16369456,10,C,1,1,1,7
Bakery & Bread,Cookies & Brownies,227128,https://www.walmart.com/ip/Marketside-Decadent-Turtle-Brownie-Cookies-3-75-oz-3-Count/890149478?fulfillmentIntent=Pickup,"Marketside Decadent Turtle Brownie Cookies, 3.75 oz, 3 Count",Marketside,1.46,3.75,16377273,10,C,2,6,6,1
Bakery & Bread,Cookies & Brownies,227854,https://www.walmart.com/ip/Marketside-Sprinkle-Edible-Cookie-Dough-6-oz/160887022?fulfillmentIntent=Pickup,"Marketside Sprinkle Edible Cookie Dough, 6 oz",Marketside,2.48,6,16382911,10,C,2,12,2,7
Bakery & Bread,Cookies & Brownies,225844,https://www.walmart.com/ip/Freshness-Guaranteed-Iced-Mini-Lemon-Cake-Bites-12-oz-12-Count/193937377?fulfillmentIntent=Pickup,"Freshness Guaranteed Iced Mini Lemon Cake Bites, 12 oz. 12 Count",Freshness Guaranteed,4.48,12,16373289,10,C,2,2,2,7
Bakery & Bread,Cookies & Brownies,227208,https://www.walmart.com/ip/Freshness-Guaranteed-4-Mini-Cinnamon-Cake-2-4oz/606426732?fulfillmentIntent=Pickup,"Freshness Guaranteed 4"" Mini Cinnamon Cake, 2.4oz",Freshness Guaranteed,0.74,2.4,16380465,10,C,4,6,6,8
Bakery & Bread,Cookies & Brownies,226855,https://www.walmart.com/ip/Marketside-Cream-Cheese-Frosted-Snickerdoodle-Cookies-10-8-oz-8-Count/818840780?fulfillmentIntent=Pickup,"Marketside Cream Cheese Frosted Snickerdoodle Cookies, 10.8 oz, 8 Count",Marketside,4.48,10.8,16376409,10,C,5,13,3,3
