DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Dairy & Eggs,Milk,38068,https://www.walmart.com/ip/Nestle-La-Lechera-Sweetened-Condensed-Milk-14-oz/10804327?fulfillmentIntent=Pickup,Nestle La Lechera Sweetened Condensed Milk 14 oz,La Lechera,2.32,14,16306701,46,F,5,9,9,7
Dairy & Eggs,Milk,38776,https://www.walmart.com/ip/BareOrganics-Organic-Coconut-Milk-Powder-8-Oz/258483997?fulfillmentIntent=Pickup,"BareOrganics Organic Coconut Milk Powder, 8 Oz",BareOrganics,12.97,8,16348260,46,F,5,17,7,7
Dairy & Eggs,Milk,37491,https://www.walmart.com/ip/fairlife-Whole-Ultra-Filtered-Milk-Lactose-Free-52-fl-oz/43436773?fulfillmentIntent=Pickup,"fairlife Whole Ultra-Filtered Milk, Lactose Free, 52 fl oz",fairlife,3.98,52,16269554,46,F,4,12,2,8
Dairy & Eggs,Milk,35550,https://www.walmart.com/ip/Horizon-Organic-1-Lowfat-UHT-Chocolate-Milk-8-Oz-12-Count/35506192?fulfillmentIntent=Pickup,"Horizon Organic 1% Lowfat UHT Chocolate Milk, 8 Oz., 12 Count",Horizon,12.53,8,16176430,46,F,1,11,1,7
Dairy & Eggs,Milk,38005,https://www.walmart.com/ip/fairlife-Fat-Free-Ultra-Filtered-Milk-Lactose-Free-52-fl-oz/43984342?fulfillmentIntent=Pickup,"fairlife Fat Free Ultra-Filtered Milk, Lactose Free, 52 fl oz",fairlife,3.98,52,16306588,46,F,2,6,6,7
Dairy & Eggs,Milk,37537,https://www.walmart.com/ip/Chobani-Oat-Extra-Creamy-Organic-Oat-Milk-Plain-52-Fl-oz-Carton/786505888?fulfillmentIntent=Pickup,"Chobani Oat, Extra Creamy Organic Oat Milk Plain, 52 Fl oz Carton",Chobani,3.98,52,16269655,46,F,2,18,8,7
Dairy & Eggs,Milk,36165,https://www.walmart.com/ip/Vita-Coco-Coconut-M-LK-Original-33-8oz/632007771?fulfillmentIntent=Pickup,"Vita Coco Coconut M*LK, Original, 33.8oz",Vita Coco,2.98,33.8,16204354,46,F,4,6,6,7
Dairy & Eggs,Milk,35723,https://www.walmart.com/ip/Organic-Valley-Ultra-Pasteurized-Lowfat-Organic-1-Milk-64-oz/22259157?fulfillmentIntent=Pickup,"Organic Valley Ultra Pasteurized Lowfat Organic 1% Milk, 64 oz",Organic Valley,4.78,64,16188619,46,F,6,4,4,7
Dairy & Eggs,Milk,38983,https://www.walmart.com/ip/Great-Value-Vanilla-Almond-Milk-Half-Gallon-64-fl-oz/46491746?fulfillmentIntent=Pickup,"Great Value Vanilla Almond Milk, Half Gallon, 64 fl oz",Great Value,2.36,64,16366187,46,F,2,4,4,7
Dairy & Eggs,Milk,36493,https://www.walmart.com/ip/Coco-Lopez-Real-Cream-of-Coconut-15-Fl-Oz/37743589?fulfillmentIntent=Pickup,"Coco Lopez Real Cream of Coconut, 15 Fl Oz",Coco Lopez,3.68,15,16221221,46,F,2,14,4,7
