DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Deli,"Bacon, Hot Dogs, Sausage",58779,https://www.walmart.com/ip/Oscar-Mayer-Thick-Cut-Beef-Bologna-Deli-Lunch-Meat-16-oz-Package/15435629?fulfillmentIntent=Pickup,"Oscar Mayer Thick Cut Beef Bologna Deli Lunch Meat, 16 oz Package",Oscar Mayer,6.84,16,16185396,49,B,2,10,10,7
Deli,"Bacon, Hot Dogs, Sausage",62000,https://www.walmart.com/ip/Oscar-Mayer-Original-Fully-Cooked-Bacon-Mega-Pack-6-3-oz-Box-23-25-slices/21949970?fulfillmentIntent=Pickup,"Oscar Mayer Original Fully Cooked Bacon Mega Pack, 6.3 oz Box, 23-25 slices",Oscar Mayer,10.44,6.3,16281165,49,B,1,11,1,3
Deli,"Bacon, Hot Dogs, Sausage",60765,https://www.walmart.com/ip/Hillshire-Farm-Beef-Lit-l-Smokies-Smoked-Sausage-24-oz/49409658?fulfillmentIntent=Pickup,"Hillshire Farm Beef Lit'l Smokies Smoked Sausage, 24 oz",Hillshire Farm,7.62,24,16234963,49,B,2,16,6,7
Deli,"Bacon, Hot Dogs, Sausage",60210,https://www.walmart.com/ip/Gwaltney-Hardwood-Smoked-Bacon-12-Oz/10452714?fulfillmentIntent=Pickup,"Gwaltney Hardwood Smoked Bacon, 12 Oz",Gwaltney,5.12,12,16217073,49,B,5,1,1,5
Deli,"Bacon, Hot Dogs, Sausage",60085,https://www.walmart.com/ip/Holmes-Kielbasa-Sliced-12-12oz/629265167?fulfillmentIntent=Pickup,Holmes Kielbasa Sliced 12/12oz,Holmes Smokehouse,3.98,12,16210426,49,B,6,16,6,7
Deli,"Bacon, Hot Dogs, Sausage",62428,https://www.walmart.com/ip/Hillshire-Farm-Hardwood-Smoked-Summer-Sausage-20-oz/49409657?fulfillmentIntent=Pickup,"Hillshire Farm Hardwood Smoked Summer Sausage, 20 oz",Hillshire Farm,6.97,20,16301666,49,B,3,19,9,7
Deli,"Bacon, Hot Dogs, Sausage",58775,https://www.walmart.com/ip/Armour-Pepperoni-Slices-5-oz/10448002?fulfillmentIntent=Pickup,"Armour Pepperoni Slices, 5 oz",Armour,2.14,5,16185392,49,B,4,6,6,3
Deli,"Bacon, Hot Dogs, Sausage",63521,https://www.walmart.com/ip/Johnsonville-Mild-Italian-Ground-Pork-Sausage-Uncooked-16-oz/10316098?fulfillmentIntent=Pickup,"Johnsonville Mild Italian Ground Pork Sausage, Uncooked, 16 oz.",Johnsonville,4.77,16,16339844,49,B,4,12,2,7
Deli,"Bacon, Hot Dogs, Sausage",60389,https://www.walmart.com/ip/Swaggerty-s-Farm-Premium-Mild-Sausage-Patties-27-oz-18-Count/955883008?fulfillmentIntent=Pickup,"Swaggerty's Farm Premium Mild Sausage Patties, 27 oz., 18 Count",Swaggerty's Farm,7.64,27,16227689,49,B,4,20,10,7
Deli,"Bacon, Hot Dogs, Sausage",60929,https://www.walmart.com/ip/Hillshire-Farm-Beef-Lit-l-Smokies-Smoked-Sausage-24-oz/49409658?fulfillmentIntent=Pickup,"Hillshire Farm Beef Lit'l Smokies Smoked Sausage, 24 oz",Hillshire Farm,7.62,24,16242694,49,B,4,20,10,7
Deli,"Bacon, Hot Dogs, Sausage",62651,https://www.walmart.com/ip/Jones-Dairy-Farm-Hickory-Smoked-Canadian-Bacon-6-oz/15680977?fulfillmentIntent=Pickup,"Jones Dairy Farm Hickory Smoked Canadian Bacon, 6 oz",Jones Dairy Farm,4.18,6,16317029,49,B,4,2,2,7
Deli,"Bacon, Hot Dogs, Sausage",57974,https://www.walmart.com/ip/Hillshire-Farm-Beef-Lit-l-Smokies-Smoked-Sausage-12-oz/49463774?fulfillmentIntent=Pickup&athbdg=L1600,"Hillshire Farm Beef Lit'l Smokies Smoked Sausage, 12 oz",Hillshire Farm,3.98,12,16165930,49,B,1,5,5,7
Deli,"Bacon, Hot Dogs, Sausage",60746,https://www.walmart.com/ip/Nathan-s-Famous-Skinless-Beef-Hot-Dogs-12-oz/35791412?fulfillmentIntent=Pickup,"Nathan's Famous Skinless Beef Hot Dogs, 12 oz",Nathan's,4.62,12,16234944,49,B,1,17,7,7
Deli,"Bacon, Hot Dogs, Sausage",63121,https://www.walmart.com/ip/Great-Value-Thick-Sliced-Bacon-Hickory-Smoked-16-oz/44391087?fulfillmentIntent=Pickup,"Great Value Thick Sliced Bacon Hickory Smoked, 16 oz",Great Value,4.48,16,16318886,49,B,6,12,2,8
Deli,"Bacon, Hot Dogs, Sausage",61097,https://www.walmart.com/ip/Eckrich-Jalapeno-Cheddar-Smoked-Sausage-Links-14-oz/10291668?fulfillmentIntent=Pickup,"Eckrich Jalapeno & Cheddar Smoked Sausage Links, 14 oz",Eckrich,3.46,14,16248343,49,B,4,8,8,5
Deli,"Bacon, Hot Dogs, Sausage",58037,https://www.walmart.com/ip/Cacique-Beef-Chorizo-9-oz-Roll/11027815?fulfillmentIntent=Pickup,"Cacique Beef Chorizo, 9 oz Roll",Cacique,1.42,9,16166392,49,B,4,8,8,7
Deli,"Bacon, Hot Dogs, Sausage",62049,https://www.walmart.com/ip/Holmes-Original-Sliced-12-12oz/539263786?fulfillmentIntent=Pickup,Holmes Original Sliced 12/12oz,Holmes Smokehouse,3.98,12,16281254,49,B,2,20,10,7
Deli,"Bacon, Hot Dogs, Sausage",62531,https://www.walmart.com/ip/Klement-s-Original-Summer-Sausage-12-Oz/101779194?fulfillmentIntent=Pickup,"Klement's Original Summer Sausage, 12 Oz.",Klement's,4.98,12,16301878,49,B,4,2,2,5
Deli,"Bacon, Hot Dogs, Sausage",63751,https://www.walmart.com/ip/Great-Value-Vermont-Maple-Premium-Sausage-12-oz-8-Count/114435065?fulfillmentIntent=Pickup,"Great Value Vermont Maple Premium Sausage, 12 oz, 8 Count",Great Value,2.76,12,16351804,49,B,6,2,2,8
Deli,"Bacon, Hot Dogs, Sausage",59040,https://www.walmart.com/ip/Oscar-Mayer-Super-Thick-Sliced-Bologna-Deli-Lunch-Meat-16-oz-Package/15556162?fulfillmentIntent=Pickup&athbdg=L1300,"Oscar Mayer Super Thick Sliced Bologna Deli Lunch Meat, 16 oz Package",Oscar Mayer,2.56,16,16189554,49,B,5,11,1,7
Deli,"Bacon, Hot Dogs, Sausage",59889,https://www.walmart.com/ip/Banquet-Brown-N-Serve-Fully-Cooked-Turkey-Sausage-Links-6-4-oz-10-Ct-Frozen/21298421?fulfillmentIntent=Pickup,"Banquet Brown 'N Serve Fully Cooked Turkey Sausage Links, 6.4 oz, 10 Ct (Frozen)",Homestyle Bakes,1.78,6.4,16210119,49,B,2,20,10,7
Deli,"Bacon, Hot Dogs, Sausage",61309,https://www.walmart.com/ip/Johnsonville-Sweet-Italian-Pork-Sausage-Links-5-Count-19-oz/10316096?fulfillmentIntent=Pickup,"Johnsonville Sweet Italian, Pork Sausage Links, 5 Count, 19 oz.",Johnsonville,5.87,19,16248619,49,B,6,20,10,7
Deli,"Bacon, Hot Dogs, Sausage",61902,https://www.walmart.com/ip/Johnsonville-Hot-Italian-Pork-Sausage-Links-5-Count-19-oz/10316094?fulfillmentIntent=Pickup,"Johnsonville Hot Italian, Pork Sausage Links, 5 Count, 19 oz.",Johnsonville,5.87,19,16280938,49,B,5,13,3,3
Deli,"Bacon, Hot Dogs, Sausage",63625,https://www.walmart.com/ip/COLUMBUS-Sliced-Charcuterie-Trio-Italian-Dry-Peppered-and-Calabrese-Salami-12-oz/174707224?fulfillmentIntent=Pickup,"COLUMBUS Sliced Charcuterie Trio, Italian Dry, Peppered, and Calabrese Salami, 12 oz",Columbus,9.98,12,16340158,49,B,6,16,6,7
Deli,"Bacon, Hot Dogs, Sausage",59424,https://www.walmart.com/ip/Oscar-Mayer-Naturally-Hardwood-Smoked-Bacon-16-oz-Pack-17-19-slices/10292659?fulfillmentIntent=Pickup,"Oscar Mayer Naturally Hardwood Smoked Bacon, 16 oz Pack, 17-19 slices",Oscar Mayer,7.98,16,16199441,49,B,5,15,5,5
Deli,"Bacon, Hot Dogs, Sausage",61715,https://www.walmart.com/ip/Redondo-s-Hawaiian-Winners-16-Oz/107306475?fulfillmentIntent=Pickup,"Redondo's Hawaiian Winners, 16 Oz.",Redondo's,3.98,16,16277313,49,B,4,6,6,5
Deli,"Bacon, Hot Dogs, Sausage",59598,https://www.walmart.com/ip/Bar-S-Classic-Smoked-Sausage-40-Oz-14-Count/17247536?fulfillmentIntent=Pickup,"Bar S Classic Smoked Sausage, 40 Oz., 14 Count",Bar-S,4.98,40,16203252,49,B,5,9,9,5
Deli,"Bacon, Hot Dogs, Sausage",60324,https://www.walmart.com/ip/Jack-Link-s-Smokehouse-Smoked-Sausages-Original-Recipe-4oz/752275300?fulfillmentIntent=Pickup,"Jack Link's Smokehouse, Smoked Sausages, Original Recipe, 4oz",Jack Link's,4.96,4,16217274,49,B,5,15,5,5
Deli,"Bacon, Hot Dogs, Sausage",60865,https://www.walmart.com/ip/Purnell-s-Old-Folks-Medium-Patties-Breakfast-Country-Sausage-38-ounce/16935690?fulfillmentIntent=Pickup,"Purnell's ""Old Folks"" Medium Patties Breakfast Country Sausage, 38 ounce",Purnell's Old Folks,11.38,38,16242544,49,B,6,16,6,7
Deli,"Bacon, Hot Dogs, Sausage",60395,https://www.walmart.com/ip/Eckrich-Pre-Sliced-Bologna-Deli-Meat-14-oz/10291634?fulfillmentIntent=Pickup,"Eckrich Pre Sliced Bologna Deli Meat, 14 oz",Eckrich,2.44,14,16227734,49,B,4,6,6,7
Deli,"Bacon, Hot Dogs, Sausage",61028,https://www.walmart.com/ip/Bob-Evans-Original-Pork-Breakfast-Sausage-Links-14-Count-12-oz/10533363?fulfillmentIntent=Pickup,"Bob Evans Original Pork Breakfast Sausage Links, 14 Count, 12 oz",Bob Evans,3.98,12,16248230,49,B,1,19,9,7
Deli,"Bacon, Hot Dogs, Sausage",58286,https://www.walmart.com/ip/Hillshire-Farm-Beef-Polska-Kielbasa-Smoked-Sausage-12-oz/42678687?fulfillmentIntent=Pickup,"Hillshire Farm Beef Polska Kielbasa Smoked Sausage, 12 oz",Hillshire Farm,3.98,12,16167434,49,B,1,17,7,7
Deli,"Bacon, Hot Dogs, Sausage",59001,https://www.walmart.com/ip/Johnsonville-New-Orleans-Andouille-Smoked-Sausages-6-Count-14-oz/21269364?fulfillmentIntent=Pickup,"Johnsonville New Orleans Andouille Smoked Sausages 6 Count, 14 oz",Johnsonville,3.94,14,16189435,49,B,2,12,2,7
Deli,"Bacon, Hot Dogs, Sausage",61934,https://www.walmart.com/ip/Oscar-Mayer-Turkey-Uncured-Franks-Hot-Dogs-10-ct-Pack/10849175?fulfillmentIntent=Pickup,"Oscar Mayer Turkey Uncured Franks Hot Dogs, 10 ct. Pack",Oscar Mayer,3.68,10,16280991,49,B,1,5,5,3
Deli,"Bacon, Hot Dogs, Sausage",59567,https://www.walmart.com/ip/Johnsonville-Original-Breakfast-Sausage-Links-12-oz/10316057?fulfillmentIntent=Pickup,"Johnsonville Original Breakfast Sausage Links, 12 oz",Johnsonville,3.98,12,16203141,49,B,4,18,8,7
Deli,"Bacon, Hot Dogs, Sausage",60249,https://www.walmart.com/ip/HORMEL-Original-Sliced-Pepperoni-Value-Pack-21-oz/603633343?fulfillmentIntent=Pickup,"HORMEL Original Sliced Pepperoni Value Pack, 21 oz",Hormel,9.97,21,16217152,49,B,2,20,10,5
Deli,"Bacon, Hot Dogs, Sausage",58604,https://www.walmart.com/ip/Ball-Park-Bun-Size-Uncured-Angus-Beef-Hot-Dogs-14-oz-8-Ct/42678700?fulfillmentIntent=Pickup,"Ball Park Bun Size Uncured Angus Beef Hot Dogs, 14 oz, 8 Ct",Ball Park,5.16,14,16171110,49,B,1,15,5,5
Deli,"Bacon, Hot Dogs, Sausage",58863,https://www.walmart.com/ip/Great-Value-Summer-Sausage-16-oz/489576711?fulfillmentIntent=Pickup,"Great Value Summer Sausage, 16 oz",Great Value,4.74,16,16185565,49,B,2,14,4,8
Deli,"Bacon, Hot Dogs, Sausage",61415,https://www.walmart.com/ip/Zummo-s-Smoked-Link-Sausage-1-Lb/10451958?fulfillmentIntent=Pickup,"Zummo's Smoked Link Sausage, 1 Lb.",Zummo,4.82,1,16248790,49,B,4,6,6,7
Deli,"Bacon, Hot Dogs, Sausage",62286,https://www.walmart.com/ip/Great-Value-Original-Premium-Sausage-Links-12-oz/129692794?fulfillmentIntent=Pickup&athbdg=L1600,"Great Value Original Premium Sausage Links, 12 oz",Great Value,2.76,12,16301404,49,B,5,17,7,8
Deli,"Bacon, Hot Dogs, Sausage",63174,https://www.walmart.com/ip/Chappell-Hill-Smoked-Jalapeno-Sausage-14-oz/10316183?fulfillmentIntent=Pickup,"Chappell Hill Smoked Jalapeno Sausage, 14 oz.",Chappell Hill,4.44,14,16338770,49,B,5,5,5,5
Deli,"Bacon, Hot Dogs, Sausage",60437,https://www.walmart.com/ip/Johnsonville-Original-Bratwurst-Pork-Sausage-Links-5-Count-19-oz/10316091?fulfillmentIntent=Pickup,"Johnsonville Original Bratwurst, Pork Sausage Links, 5 Count, 19 oz.",Johnsonville,5.87,19,16227776,49,B,4,8,8,7
